%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts with optional columns at end being unscaled Aux data
304830, -31823.68, -35409.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304831, -31851.99, -35522.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304832, -31840.53, -35495.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304833, -31811.58, -35390.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304834, -31815.40, -35409.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304835, -31836.71, -35510.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304836, -31826.16, -35494.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304837, -31799.07, -35385.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304838, -31805.57, -35364.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304839, -31835.21, -35460.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304840, -31839.48, -35483.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304841, -31818.02, -35385.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304842, -31815.38, -35355.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304843, -31835.86, -35461.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304844, -31842.63, -35501.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304845, -31813.15, -35394.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304846, -31805.21, -35338.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304847, -31837.00, -35447.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304848, -31854.19, -35527.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304849, -31831.65, -35446.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304850, -31814.60, -35358.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304851, -31831.39, -35406.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304852, -31856.98, -35498.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304853, -31844.39, -35461.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304854, -31820.17, -35367.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304855, -31828.08, -35404.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304856, -31861.65, -35507.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304857, -31851.95, -35492.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304858, -31824.23, -35376.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304859, -31825.17, -35371.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304860, -31848.69, -35481.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304861, -31846.83, -35491.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304862, -31818.22, -35379.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304863, -31815.07, -35344.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304864, -31847.90, -35458.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304865, -31857.85, -35502.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304866, -31829.87, -35398.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304867, -31825.22, -35351.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304868, -31852.26, -35450.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304869, -31861.27, -35501.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
304870, -31835.05, -35412.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
