%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts with optional columns at end being unscaled Aux data
360182, -30078.56, -31164.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360183, -30061.69, -31118.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360184, -30081.58, -31222.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360185, -30096.44, -31294.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360186, -30068.37, -31196.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360187, -30051.16, -31121.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360188, -30070.83, -31209.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360189, -30086.61, -31288.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360190, -30065.58, -31213.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360191, -30050.64, -31114.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360192, -30068.95, -31176.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360193, -30093.74, -31302.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360194, -30081.24, -31265.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360195, -30060.97, -31147.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360196, -30068.48, -31159.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360197, -30095.04, -31271.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360198, -30091.24, -31247.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360199, -30066.74, -31132.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360200, -30075.19, -31152.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360201, -30103.87, -31265.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360202, -30104.31, -31254.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360203, -30076.69, -31136.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360204, -30073.73, -31135.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360205, -30102.59, -31275.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360206, -30114.57, -31319.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360207, -30085.80, -31179.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360208, -30071.83, -31100.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360209, -30091.64, -31209.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360210, -30109.83, -31283.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360211, -30089.83, -31189.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360212, -30070.00, -31088.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360213, -30082.92, -31204.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360214, -30113.63, -31347.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360215, -30105.83, -31246.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360216, -30078.90, -31093.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360217, -30077.71, -31149.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360218, -30098.77, -31305.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360219, -30099.28, -31251.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360220, -30075.46, -31093.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360221, -30078.54, -31161.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360222, -30102.68, -31340.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360223, -30102.79, -31292.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360224, -30075.50, -31115.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360225, -30068.82, -31118.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360226, -30090.79, -31300.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360227, -30106.21, -31331.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360228, -30081.69, -31152.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360229, -30064.30, -31099.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360230, -30081.45, -31271.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360231, -30106.81, -31336.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360232, -30090.68, -31153.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360233, -30064.93, -31055.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360234, -30077.49, -31226.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360235, -30104.20, -31336.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360236, -30098.66, -31192.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360237, -30079.05, -31079.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360238, -30087.93, -31217.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360239, -30114.64, -31368.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360240, -30113.32, -31238.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360241, -30079.66, -31059.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360242, -30075.59, -31157.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360243, -30110.75, -31349.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360244, -30112.67, -31255.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360245, -30075.99, -31060.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360246, -30062.96, -31124.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360247, -30089.92, -31324.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360248, -30105.00, -31296.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360249, -30079.66, -31097.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360250, -30060.05, -31115.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360251, -30080.78, -31324.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360252, -30110.57, -31323.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360253, -30091.77, -31101.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360254, -30065.55, -31062.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360255, -30075.66, -31274.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360256, -30105.38, -31350.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360257, -30096.42, -31145.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360258, -30066.58, -31067.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360259, -30071.75, -31272.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360260, -30107.11, -31396.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360261, -30106.73, -31198.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360262, -30077.56, -31062.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360263, -30075.88, -31234.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360264, -30115.53, -31420.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360265, -30126.02, -31259.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360266, -30088.49, -31047.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360267, -30073.22, -31180.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360268, -30109.32, -31411.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360269, -30128.09, -31310.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360270, -30099.35, -31065.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360271, -30077.60, -31145.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360272, -30104.56, -31416.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360273, -30136.45, -31360.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360274, -30107.15, -31057.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360275, -30078.23, -31080.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360276, -30105.77, -31394.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360277, -30141.28, -31414.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360278, -30120.45, -31113.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360279, -30077.15, -31084.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360280, -30091.06, -31374.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360281, -30144.08, -31474.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360282, -30136.10, -31178.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360283, -30087.84, -31050.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360284, -30095.42, -31322.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360285, -30149.71, -31494.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360286, -30152.81, -31226.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360287, -30101.90, -31019.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360288, -30092.58, -31253.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360289, -30141.68, -31506.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360290, -30157.44, -31295.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360291, -30111.26, -31029.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360292, -30098.97, -31193.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360293, -30144.93, -31496.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360294, -30161.76, -31360.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360295, -30106.26, -31017.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360296, -30079.19, -31117.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360297, -30128.50, -31489.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360298, -30165.71, -31435.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360299, -30121.48, -31073.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360300, -30074.40, -31090.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360301, -30113.43, -31436.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360302, -30160.24, -31460.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360303, -30114.15, -31095.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360304, -30054.96, -31017.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360305, -30085.63, -31356.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360306, -30147.81, -31489.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360307, -30119.78, -31150.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360308, -30049.01, -30979.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360309, -30064.35, -31272.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360310, -30139.25, -31502.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360311, -30128.05, -31223.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360312, -30051.52, -30978.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360313, -30058.54, -31244.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360314, -30134.93, -31534.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360315, -30136.36, -31290.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360316, -30055.65, -30944.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360317, -30041.59, -31124.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360318, -30117.68, -31497.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360319, -30138.11, -31358.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360320, -30057.93, -30973.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360321, -30029.30, -31079.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360322, -30106.57, -31466.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360323, -30147.09, -31399.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360324, -30071.01, -31010.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360325, -30024.85, -31016.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360326, -30089.89, -31399.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360327, -30151.27, -31450.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360328, -30085.54, -31058.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360329, -30021.25, -30971.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360330, -30073.60, -31343.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360331, -30146.47, -31486.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360332, -30098.05, -31121.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360333, -30021.10, -30924.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360334, -30054.36, -31233.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360335, -30139.02, -31505.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360336, -30111.49, -31207.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360337, -30024.18, -30902.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360338, -30042.22, -31162.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360339, -30133.19, -31499.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
360340, -30123.54, -31263.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0
